Time Step,Input (u),State (x),Output (y),Disturbance (ω),System Parameter A,System Parameter B,System Parameter C,System Parameter D
180,0.2936808536299924,-0.5635783812726833,-0.5746290368968741,0.07117410935776569,1.4435667861770214,0.4517065882332134,0.701317644259468,0.4287434412947728
181,-0.20080112174706066,-1.4234523602802924,0.9348634821344628,-0.3260529854061296,1.0112832483691185,-0.435262270759755,-0.9199090465870334,-0.10236144884047427
182,0.5385225405892826,-0.527525593213126,0.9515370845695905,-0.32320922773828586,0.932233389750729,0.13067494192765827,-0.7602571260425062,0.13724331063028428
183,0.44049697101697616,-0.9346733455230005,0.8271828435376585,0.07287072308440268,0.6408108053190785,-0.09232143404717574,0.5647527311694991,0.010105279794218047
184,-0.2028938570891572,-1.6448225673866022,0.14265842578756893,-0.23782083665966092,1.2094026754657219,0.2594520761933249,0.935199527589333,0.15125035553016286
185,-0.0421919625081435,1.2473324235690697,0.5366707342518431,0.11339884106129794,1.176701692504683,0.05426858880499841,0.7382866223598539,0.4379782577665733
186,0.8645821411825012,-0.41002093758386104,0.6784592721456737,0.23146138784900538,0.8121913686795964,0.3360443923904417,-0.7115749141625971,0.23893771508258543
187,-0.8833243653023592,0.927556407046271,0.7754569593304415,-0.47974727160377906,0.6339628374047743,0.48649490991462296,-0.010362299706748512,-0.3231044751753682
188,0.4305000801013166,1.5597478866784225,0.5802373699721712,-0.06967396931160785,1.3007153483434748,0.43285257074150485,-0.9108125269498322,-0.11059575814666489
189,-0.6458735832313778,-0.4933789410026037,0.9823183844561609,-0.0622109331068309,0.6893234652655262,0.44989297345815515,-0.24249003693574367,0.1331438712211821
190,0.08855281025131023,-1.8095694615416447,-0.2770323267515391,-0.4590942099602361,0.9579273296904176,-0.47900870168898724,-0.12301472771664468,0.15700927453287716
191,-0.6135125310238099,-0.8838632410897471,-0.41353874925335843,0.368104787712785,0.8744200465198186,0.07950395276437905,0.95276087771206,0.13653773290576865
192,0.2688710440433766,-1.9122075424093983,-0.7699102182988811,0.21477524924777702,1.2945358634436106,-0.00998318406660037,0.2649812565999954,0.051780051445477815
193,0.2673436210194393,0.39617719438359966,-0.3497197735329789,-0.18285594389835114,1.3834622562933696,-0.2706553639918545,-0.07221010423364982,-0.435150042815021
194,0.6763016684952425,-1.5008206274010698,-0.5018537690562159,0.1925897471660254,0.6709340141037966,-0.4868198105905136,0.8947938666334798,0.2896296488511818
195,-0.4170601356623471,-1.9433857450384795,0.5225475985941528,-0.326587848304417,1.011492828358738,0.14824530956954018,-0.7590498920193407,-0.07294107993251664
196,-0.2655675327465046,-0.12401348479278607,-0.3289804558767033,0.28525084583025395,1.3396881787825505,0.4419145699216567,-0.38296139100206505,0.17325416494465384
197,0.8219040756518992,-1.7985858331465856,-0.0746752450217778,0.13292490999234796,1.4859207402283228,0.3751217893173402,0.2346780648878275,0.41129408628478104
198,-0.2130415929015872,0.3978448609282417,0.7214323311209496,-0.25926844205395205,1.4596512061157059,0.055793020288249506,-0.5653928556079708,0.4933224345358864
199,0.6147291573351599,1.488967123033873,-0.4853799250939532,-0.23020589919718393,1.2594877860455693,-0.22151638073186464,0.04157506783105136,0.3511784956042625
200,-0.17769110106856223,1.3999594212047985,0.311168562931714,-0.4694633984278175,0.7575861970030048,-0.25880640134761146,-0.5243833841833696,-0.33404289463342796
201,-0.9043014687566844,-1.1540854479360947,-0.4602517363263723,-0.11985794027606511,1.2502062926974546,-0.26653901742683817,0.18916715754704638,0.3094950524714061
202,-0.7357182676288594,0.8280315933624562,-0.04378122280667185,-0.322547202752842,0.6364425110229633,0.06464144417915352,0.7843719215028353,-0.3305343480580708
203,0.05385517592871447,0.6825167986100156,0.3422869964139523,-0.3869226287297821,0.9401804268653181,-0.42876262285159794,0.282808264828615,-0.14501398394567655
204,-0.41671126660811075,-0.6917706865712328,0.28784813917583874,-0.4708029502985511,1.2512194552115328,-0.11881751821542774,0.30726543071447043,0.41236603404365024
205,0.4082959137384534,0.6401188339023283,-0.47234290149478375,-0.050055101854633244,0.5177208841145379,-0.30422192258691383,0.6435870020918135,-0.13059269678506913
206,0.3544269223152654,0.6913861913021284,0.7003415677514089,-0.16696725356586484,1.1875887362273163,0.282229966145758,0.6069680750444417,0.20625188370867387
207,-0.11947652109192819,-0.33782856140839046,0.45620939142492767,0.4647148903229906,1.0343025114042996,-0.04378572162602323,-0.08728587466943472,-0.02520031205397566
208,0.09399483483439486,-1.213634603852193,-0.8582514951170253,0.407591339493527,1.0723000621353092,-0.1428855901876972,0.04559312464831722,0.011102889547680128
209,0.642527920697751,0.8338962630364946,0.19129347678795283,-0.49409075365836386,0.5886739473504956,-0.04473459489463283,-0.49032191298592465,0.02726833815614549
210,0.13672229053204354,0.23537944147239553,0.3388032903293834,0.3737893924692083,1.2523876008377994,-0.2632463185676692,-0.13164815104707728,0.22152105399648325
211,0.14983438412731953,-0.3779657701016381,-0.2778174196540324,-0.20314176816190377,1.2104683209237506,0.4952957197472849,-0.06663999632539919,-0.3090550564488568
212,-0.7596029794987118,-1.5656076941323,-0.05001162616481225,0.2511281887304674,1.2801788130012137,-0.3097557685962623,0.950018431528997,0.3338950434627209
213,0.20141305751291383,-1.4928559014821987,0.9895244744036815,0.05690924815022169,1.362001994042318,0.42648571720615447,0.2975578049959591,0.08534589373821988
214,-0.9606954997887214,-1.6199004293775938,-0.10833922917662875,-0.3600491852984037,0.9645166909072559,-0.3543767245881547,-0.28075950184175036,-0.4542762851887402
215,-0.33196830840029157,1.214492377141811,-0.7522992880682042,0.21340993844594747,1.2901865124577774,-0.21320746737909768,0.8905752051083236,-0.48383045338605246
216,0.04848343545588629,1.3142233186717496,0.8671245481443888,0.3082289020765473,1.3531578231100723,-0.014403645114760555,-0.015324949924760078,0.002783565193302806
217,0.2611955743562402,1.851721179243921,0.3823461479970891,0.281436876725245,1.4447306409361267,0.4270823939221672,-0.4399217999920024,0.24914028164867053
218,0.879010118588438,-0.8099710109135398,0.6779849282915409,-0.2539393487760916,0.9923720792040244,-0.3082756509258441,0.11610807882940888,-0.1305464243838108
219,-0.4633634858342399,1.2653281673927235,0.4652136378522682,-0.24267422464549915,0.5510535174381695,0.32837275068340954,0.723669259888668,-0.18627806415155834
220,0.8450384959311537,-1.123293232184564,-0.07591820485493517,0.39903147121569205,1.4994227629573116,-0.2723618519266775,0.02439752892472602,0.460208262348513
221,-0.7918219857237958,-0.3641668131904159,-0.7333006329618796,-0.47363708846784236,0.8609683860327958,0.3015313188674832,-0.6976526780258532,0.07851379180761153
222,-0.7256024474627643,1.6869425612320534,-0.7656287969416118,0.07608554360519137,0.7782590014983036,0.04414512808115667,0.3664286970820616,0.33875120172238493
223,-0.15363476338238313,-0.6738976712800673,-0.11078748187765108,0.4474525281985179,0.8312396054840816,0.12561752869737364,-0.8484314524205707,-0.4389796624315627
224,-0.30842649601517924,0.2626172772821582,0.3392566196522153,0.04530565096171246,0.7814961690730201,-0.2885938931945181,0.9364965831511671,0.19110672002544815
225,0.69991549608451,1.3777452529519327,0.5609723744539008,-0.27183864786120904,0.5479868057374316,0.07376383267090536,0.3963608600641777,-0.39524284809575205
226,-0.5062341430366366,-0.016524935943934782,0.35977964576628874,0.15117292434382767,0.75792065069293,-0.39490944695976216,0.19415187566759218,0.20699273509568528
227,-0.6684332006721152,-1.4536878345438384,-0.3420421821370161,0.4114895360146492,1.1152546603435611,0.37500171703601903,0.5842283418420331,-0.3687334720448947
228,-0.6965416673252969,-0.4896077688558358,-0.6756042747725988,0.41399567669223836,1.1965892251150998,-0.4110397652590294,-0.42053801170568317,0.11908906144478548
229,-0.8162143739948169,-0.7807453596091851,-0.797857513111573,-0.21200744412835815,0.9283179561354525,0.06975037395625339,-0.06633963517727604,0.09645996173907645
230,-0.7971608894267384,1.4659063692114689,0.6523390777688931,-0.41281587388028906,1.0043170937660557,0.3034117591653156,-0.7085251004743016,-0.4292697902931394
231,0.8829869946135278,-0.21763123692490094,0.7452611928095956,0.1846714645290397,1.0586125279986716,0.11306191002175137,0.848775263218098,-0.25743360748466415
232,0.41236313941226865,0.86425066370112,0.3540351553413186,0.1277090338751946,1.3590791940311209,0.006215858314415512,-0.7429747902411077,-0.47814392480827506
233,-0.094284641508946,-0.0696520590996883,0.5118828826015611,-0.043611465299408514,1.1264808198755185,0.2774211666047378,0.020458987012962337,-0.23842859691143747
234,0.25321176059804196,1.849240343902676,0.8617206854261072,0.14282298653522385,0.8559540553492636,0.13991806716454414,0.16859071082540167,-0.07204950789077247
235,0.08955253541489339,1.6452196924211577,0.06722524667193897,0.17946755439832462,1.2771645847025865,0.018102159837280585,-0.45858456270626946,0.2767087689544261
236,0.3564925579866296,-1.4105018188630893,0.7029902578849236,-0.3783566612873106,1.0604692005052208,-0.31079191779835547,0.6414512557664527,0.0479352853873638
237,0.8283960089318687,1.766034253846314,0.763409760054754,-0.16641180181522874,1.272624639757085,0.1872929794492928,0.8805716341650198,-0.32620796090792836
238,0.8992369309556536,1.6141533783902688,-0.29511902404645785,-0.44466626044655155,1.3797473045135662,0.3227485060785469,0.6041486929269302,-0.05535995527530002
239,0.42112386705203075,-1.8591377237200657,-0.5168364825385703,-0.18341242204166952,0.7784413384793025,-0.4054579792555356,0.48656561966391476,0.046401415926477396
240,0.8584197548166106,-0.03095863395930154,-0.8188045105035353,0.41985211093031327,1.2489429165070027,-0.17309219605860826,-0.9680098722645352,0.02271440118328527
241,0.6875539211776027,0.8564362917728143,-0.3320706328201568,0.20664443347686978,0.9433957075927167,0.13567097919930882,-0.141396963834457,-0.37729759864838575
242,-0.49954674304449354,0.5124888811260861,-0.4778016470442694,-0.1919243999900383,1.086415936330464,-0.2744062342566631,0.06794238101534011,-0.2875356588061858
243,0.5100598379260386,0.2582739231088067,-0.09995804048609624,0.22828825255805985,1.0404649617934931,-0.1598409186713623,-0.7161661138233644,0.4435696943502496
244,-0.9215605650844876,1.3603470885388345,0.23053679694110585,0.3581794222169167,1.4097153932562567,0.36294353851873773,-0.13724703216884016,-0.17288175756324775
245,-0.5423900717750074,-1.8946776453709413,-0.9048710623300236,-0.08966052306255368,1.458485461246279,0.17030020578108918,0.3983085020646018,-0.23687489988212207
246,0.9224358124624572,1.362201879152475,-0.9632278543598229,0.25065842905742686,1.2919726366885356,-0.36361752010051085,0.675996586816785,0.09387225121010734
247,-0.5963928871461626,1.4399434323847995,0.7887925827568041,0.16312637471523395,0.9230707004004866,0.22754894639743473,0.5260004480629399,0.3612980481443331
248,0.8048811668684361,-0.6359010216408327,-0.6019168968136523,0.19031156162452434,1.131501531758429,0.057552152144395685,0.21698699466925153,0.14068634138674874
249,-0.00792779346214001,-1.8341781139382434,-0.6641125015668854,0.23868334097991417,1.2345214904396937,0.3657741283850474,-0.6523363972858949,-0.3451872929515639
250,0.22740944500025972,-1.378025699182138,-0.23759686092415344,-0.010780700611972116,1.3410202936014104,-0.3932987247049453,0.4954670338710583,-0.3451042103151837
251,-0.6449718222819396,-0.7755404991842632,0.24953143692251278,0.1324976434462345,1.458700100723358,0.307663941442578,-0.24766149782653013,-0.38312564321591236
252,0.5106482655612248,0.27745349112458406,-0.8160450170075502,0.44361094006173807,1.4223997087071307,-0.19737887096616613,0.7810124117611534,0.12010696619605754
253,-0.3725990687924712,-1.3725131981251124,0.3855221681247285,0.065316325605553,0.5131053094443675,-0.47698380957861775,0.1704151023063789,0.25925515807751554
254,0.6482869620335943,1.8751972773124463,-0.35077203975706506,0.09866534338632871,1.4138218924644326,0.38610404559172806,0.0749908008066964,0.040904304445199435
255,-0.14769443157984985,-0.46644564416636003,-0.25888671809819996,-0.18315392893939153,0.9599065758761541,-0.3286797015118159,0.7487795173946286,0.3234322098776423
256,0.7435117561334792,-1.006794869628005,-0.23471895975838475,0.348509969723826,0.679213373868529,0.31598611780243524,0.02144631754050952,0.14224017878607242
257,-0.4953206431619208,-1.5991368845228648,-0.5200423800254426,0.23046523373116867,1.4363226334108603,0.22418934705498872,-0.27662296371076267,0.48495842546212475
258,-0.3475947874165606,0.5552114777026844,0.24718873627803828,-0.05192521321071408,0.8310179090133745,-0.005463085140314572,-0.9966832951758728,0.35193461721943287
259,0.12392027291738228,-1.066313051732167,-0.42289677595522024,0.22792695805188556,0.5349588157753037,-0.31067327129257594,0.04588705932735615,0.18954119320387042
260,-0.6920959214255165,1.634488531957842,0.33256490043023046,-0.3663116804887979,0.9757165743099464,0.2623142906667023,0.949715641427096,-0.16048042698428788
261,-0.8006940972064285,-0.9592158129469222,0.9403029484852103,0.20692505666014804,1.2537168966101682,0.008400989167511974,-0.8587562130544992,0.006652453198482622
262,0.8603279215703936,0.6647673001495402,0.6960342164333129,0.01567702002950655,0.9630641376887468,-0.44469819591225734,-0.294405177756786,0.22695756467923323
263,0.06958549733776231,0.7443308691459842,0.04586986987315478,-0.4138543287821467,1.3525042468385666,-0.040795904793997195,0.9052811568712646,-0.1370929354266005
264,-0.6549648388957372,-0.07325380102793755,-0.9143720115393184,0.045581389827528795,0.8959004049575356,-0.18079158947037788,0.3102684041403785,-0.38611426455715514
265,0.12247151132272216,1.4631206215357895,0.17930263832618687,0.07628777735450565,1.4059437117667288,-0.33161809947749954,-0.10441495433529391,0.03828259831654113
266,-0.9139208851902207,-0.4697159919764733,-0.4924319231774148,-0.22656063174897123,1.1118412411141148,-0.4220949914411841,0.8500780471271805,-0.1090674926411277
267,-0.8799100106834636,1.4839653594680402,0.7677365457291296,-0.1933631356793145,0.5196997161352717,-0.47344299674038415,-0.7176706605090069,-0.39834266636048676
268,0.6236528805383157,0.42321398879661487,0.9492118648073173,-0.3077274881889731,1.3429618111254207,0.38319662602425264,-0.4898231350691118,0.30179261391539824
269,-0.9313536984553541,1.6391672734406182,-0.30402972521508764,-0.14164559170983626,0.8994104813762959,0.08594193107769799,-0.27206488611912283,-0.02717826934526779
270,0.5787113319626227,0.6779151541601238,0.6965742155837791,-0.05252262443764388,1.4078282696063726,-0.12884498537271583,-0.27316500257283627,-0.07126783423142424
271,-0.7809122894776717,-0.41774411464926464,0.27280482850258836,0.14340463755872002,0.5159388058097093,-0.21082064742046347,-0.9188919753109144,0.009438383393813199
272,-0.877678371642497,-1.7915120867503496,-0.9947531582411029,-0.3531532984441542,1.130992896028495,0.2520081350221981,-0.42954601236166856,-0.35159517486748293
273,0.5953497888507864,-0.3363957888422249,0.9001563798972285,0.2129049550991151,1.2250523830651068,0.22293940549005387,-0.5503482598792273,0.12442322316616983
274,0.4194229356428758,-0.5051352682977184,0.18594629562178056,0.21293808604943143,0.9052485768594565,-0.12446813613521113,0.5126625906420021,-0.04328342833289278
275,-0.35323765875038915,-1.4559988156832309,-0.667771456391757,0.3437842749578818,0.674562791925613,-0.15927163611848194,-0.7076677699547016,0.3214004217925659
276,-0.4031013774980625,1.2653582018690561,-0.8921130158336812,0.00758522246303539,1.4251148600512518,0.486739761235525,-0.8062380812697691,0.13407475078036757
277,-0.1014169658447519,0.3111033114914141,0.5615246780381189,-0.005275410733949548,0.8381485448280067,-0.34431318023013513,0.026002463412158283,-0.13552593189150997
278,0.40221800066265945,1.7627187193864602,-0.8312559564875734,0.0888982947136171,1.3800904252394557,-0.18590986364523987,-0.4113527206208514,-0.38143862067484535
279,0.9896540165030547,-0.37604147517315045,0.7369978810078814,0.21860564176882646,1.317109928560693,-0.3216815573409756,-0.16585603604634302,0.2635842803715679
280,0.9563497376193228,-0.1901885847136926,0.9599134177141018,-0.11316705345832978,1.3645893779934875,-0.07473665788133665,0.9144829768295144,0.12766319982717622
281,-0.6074681710965792,-0.48520309831512876,0.14386219562211622,-0.0849413969687367,0.9839590556982301,0.1884044337690033,-0.07250739499772063,-0.05238391031221912
282,0.7861650704883383,1.411048279704163,-0.6727236588457588,0.17093787834775975,0.8133526810629409,0.09874119091288502,-0.3771390235855314,0.4198308753187544
283,-0.41493424227030995,1.623330103376087,-0.8802296374799345,-0.23700620400083539,1.292962644827146,0.17745027310714523,0.44978526751327985,-0.4389191990334558
284,-0.08544872696092032,-0.35933989053526627,-0.9454121744226298,0.02764889905246659,0.7213429647867603,0.4693813389314627,-0.9501358751391098,0.29597144934657393
285,0.4720281218437363,-0.3974346660385195,-0.49418252275516816,-0.048553728693239706,1.2794169670699498,-0.2577426717542215,-0.016122892810643386,0.34742900989299574
286,-0.7967108944097583,1.762739894145919,-0.8509651310240189,0.17690965836086292,0.8853993562109843,-0.15062184052943506,-0.697080588177301,0.17375278757482804
287,0.00881101499872794,-0.09297649418724685,0.8655950198690285,0.2037823860139344,1.0744979822102452,0.40666603301097914,0.7531176411574041,-0.1918187932792318
288,0.03474568684916468,1.7608721361151596,0.6386699625423826,0.057400750902893316,0.9213362479054702,-0.02609491043230716,-0.6376432614545966,-0.4990609590571311
289,-0.7145771307742894,1.251412290377631,0.23687321341354184,0.10343891265175176,0.7256289293487861,0.03494166334083082,0.2857836286993456,0.0360090683707186
290,-0.4405366516097158,-0.8015211996417766,-0.33193816940869425,-0.429396906242303,0.5726154428404766,0.3222353290196499,0.8407199276725541,-0.321372449669455
291,0.22438735864886472,-1.60722976395886,0.4480768952404208,-0.38850188563166,0.6314983466618465,-0.19720015234930177,-0.5934924331652625,0.4668822036476338
292,0.34239984150996117,-0.21371687236458348,-0.1331446585295597,-0.29449154893488794,1.213459658491332,0.2651919745636082,0.03688906812613979,0.026074223114803008
293,0.37614020971481166,0.18602581754447645,0.5823006441484864,0.2553530127326552,1.4895226903532937,-0.44766795160230455,-0.2007329670661666,-0.26397618768798803
294,0.06631236715369915,-1.2288272883955238,-0.8527752982755172,0.11360481157070079,1.2050913200755002,-0.3533901801781204,0.9867561659743229,-0.2681685999600355
295,0.8044755128510293,1.5409973908020511,0.18562386827447885,0.4841584320105319,0.5415905465355519,-0.3722490028764053,0.5825629260219061,-0.19786038456867083
296,-0.6586256533687957,1.8160607490359228,0.5851056516946225,0.3072520012671266,1.0494487002069086,0.37707409206666986,0.6489818322634859,-0.10498248092554519
297,-0.5126130688565753,-1.2000073569573213,0.9844794979215379,0.35661808660797345,0.6679349003265755,-0.3263916503157187,-0.8021271002821,0.4115176320174264
298,-0.8170802508308144,-1.8046451757734028,-0.6575316544013166,0.4713767933894647,0.6035573668147581,-0.07348487754046473,0.6259796850074757,0.26954415978775204
299,0.5186265859061168,1.7837428427039819,-0.8645117149097012,0.14662515250981645,0.692871284196567,0.4468446943966582,-0.0644242192985951,0.44525420468053
300,0.269391090867777,0.336765760365898,0.3858491834616935,0.1784928400393787,1.3927644786544846,0.4055414592523361,0.46612759996168474,-0.3422133399812274
301,0.6567618056833131,0.3219406798142832,-0.7732021159576736,-0.40596558241879543,1.2214714982371366,-0.28496408003608675,-0.05698761249109796,0.033106072137364384
302,0.8658186919437538,-1.297495550711778,0.9137853502323503,-0.004892895384650875,0.5888771921361938,0.08092256054996072,-0.9453984498904613,0.385169870623165
303,0.6869891501957941,-1.2452197223883892,-0.10156874556198336,-0.4756804259620342,1.0299251312472495,0.2888322700932989,0.176488222968336,-0.112761008413232
304,-0.2896132653683301,1.9087510394180303,-0.9680355489518162,-0.4202499043608984,1.2539503526069127,0.11682780226515133,0.5767921354340355,0.30896313478067183
305,-0.9410841049840128,0.8877128334735005,0.29765022931751894,0.4278702715231476,1.0540507922775553,-0.262092896543203,-0.0601022811713261,-0.2746536487773671
306,0.06953657098649457,-1.0102639702038352,-0.7550765220740221,0.13604101594097406,0.6302338291435532,0.16999392019866444,-0.2956578695173977,0.35588624731404783
307,0.5646574656225274,0.43532218155459557,0.6481018693916267,0.34992263728710515,1.4849078807761753,-0.2058315515184277,0.19678250627477523,0.04771029235976265
308,0.7018746119522286,-1.2154025636554566,0.41240868300031,-0.17732417835505387,0.6713333939851087,-0.31105310918776863,-0.276944846385631,-0.2931768268666305
309,-0.7149544194087143,-1.3607138435676123,0.3681228554160816,-0.2140928191511825,0.8332319186404036,-0.4895409218861161,0.06236375800057381,0.45574060525586546
310,-0.35734796174721795,-1.9479164860290497,-0.2759883158551497,-0.49018456113125686,0.8648861559633029,0.1549425292423745,-0.08790642435350526,0.21453826914223129
311,0.2636093936062158,-1.6457445041627676,0.6085031147395297,0.29805738264336334,0.7383974423283305,-0.04256281925745786,0.52924822771241,-0.1301982530076926
312,0.6112277048258801,1.3717352153985756,-0.01853681692168596,0.04615171030906118,0.8097890188385398,0.24068162771714108,-0.05996696157739034,-0.1456868044132814
313,-0.4642539405828705,0.3831377099313862,0.2558963002851242,-0.07662714299538687,0.7434837436909651,-0.19382181551927546,0.5509521463450169,0.06282223943023268
314,-0.7991781422837336,1.4016039948393968,-0.18325510910637766,0.3515045435799543,0.5551609532885042,-0.10379524522502559,-0.6921782920048924,0.19209329651886564
315,0.751896126015904,1.3491054754693161,-0.07628170308441096,0.1478314970981548,0.5225396844831551,-0.03528949801538206,-0.9062487556704582,-0.40483575215549605
316,-0.8403657577107042,-1.5807137644457874,0.5037571862514527,0.3495892897721198,1.1623172904254822,-0.04476584649700599,0.8308471574034346,-0.33662935005230465
317,-0.7721086407848674,1.6693609114467232,0.46896816693600174,0.4831284187401388,0.6548684063211551,-0.21114440767886467,-0.9508020843425642,-0.301310302604497
318,-0.3590885034715685,-1.490160332577839,0.7631737393754829,0.16038152467115896,0.6543885415550499,-0.3816703202279397,0.9456812527549077,0.1696994000343084
319,0.11019769880292452,0.5464673327307441,-0.6286705523114575,0.3443643143078401,1.096955626369608,-0.35498309498505654,-0.5755428660871114,-0.010242994305617481
320,0.4470991501308528,0.0675876119560761,0.2848229948417087,-0.35796519884482403,1.0538747356983964,0.19655199086133635,-0.5338821347925982,0.41293118001708895
321,-0.7628479077546273,0.027824850469268192,-0.42876329755489895,-0.02306822769530914,1.1068005111425632,-0.4365285313634799,0.4633241276786393,-0.028834196995138117
322,-0.6573563825549644,-0.2758603255251506,-0.9926666944705775,-0.04956674782454851,0.7451769052702424,0.2885236495151303,0.6697466758539765,-0.34221175696422246
323,0.9028052026952815,-1.8130182061141076,0.49578016832382343,-0.1935225360073266,1.2420775078245945,-0.09232629362051148,-0.7753468682531917,-0.3261949769995005
324,-0.4775406396151023,1.3985347062380518,0.3678431573837293,-0.015739390745947213,1.4152788991042655,-0.09747817486007293,-0.7458028712030587,0.44263333948203354
325,0.47436742296825907,-1.5555707110044188,-0.16247823758241986,-0.41742191098625236,0.7462265095245136,-0.16669790368795045,-0.058635593308319356,-0.43888311537489255
326,0.07228292909482392,0.7883402844336205,0.9172849805923502,-0.17965440279333156,0.9246602050889853,-0.23874049406432696,-0.9294743779207753,-0.08058292477899343
327,0.37081946112161646,1.9752360692538513,-0.13747906042598035,0.18446187915571732,0.8578559243531146,0.20881921550146054,0.33848241011390723,-0.0943009044304507
328,-0.7458342069079502,1.793501263233714,-0.7512802028579164,-0.22436308714203723,0.5417936801121869,0.10026684590171697,-0.43503147852603097,0.137650777602094
329,0.6318232898618981,-0.3144467674437106,0.23981927217617205,0.3595975744545431,1.1856994306631798,-0.4962178352897232,-0.7021362469248698,0.27279428431004116
330,-0.386869382087502,-1.8196304314598999,0.6724135975854044,-0.26785747668159243,1.090235788572578,-0.18238281219439378,0.9441336163322505,-0.3273310295274495
331,-0.5685559422802753,-1.9628739216609454,-0.18524898062910378,0.33341566052429994,0.8704881595777803,0.31133971118979775,0.950202269108749,-0.4060713728561418
332,-0.2282070694639613,-0.29651369146324935,-0.31341778490237404,-0.4807811901418,0.8057592825851274,-0.03691674981229043,0.20967144323465337,-0.030913960315443134
333,-0.735672087321362,0.5222393968147463,-0.853662844313481,-0.3362441356441911,1.4133100288696414,-0.3078225452042054,0.4171016570896664,-0.38382545234433796
334,0.10133618613643236,-1.0040517157489055,0.5847568100683955,0.4899612502201123,0.7350261503947846,0.3497199399379858,0.25947473108225494,-0.4991943879817631
335,-0.45788664893736297,1.3012198849931043,0.7559044099349683,-0.2207459374714471,1.0717851981628592,0.13939971011281294,-0.9973496043886221,-0.30313309003266076
336,0.8235567571583471,0.6209026734974041,0.6420580952965727,0.48658366382582674,0.6042107645694277,0.0013550017864258912,0.7123113061588326,-0.36145634680027194
337,-0.139494800823319,-0.6446794738948562,0.45485072891776634,0.24997052200285796,0.5963055214938826,0.13034468736329918,0.6058680189130363,0.027612362516283517
338,-0.7827308657793219,1.7114169588128996,0.6958765286920241,-0.14647339798461,1.4411102274708347,-0.282058338174214,0.6755644069922138,-0.0781936860222302
339,-0.11155915203908218,1.6708489725831814,-0.9719029203572904,0.13340071284177657,1.303893684417016,0.3430203460397848,0.11145047017668452,-0.150962403283737
340,0.44499660170768873,-1.261673746418123,0.04528052048815079,0.052741606703042065,0.8520738186042724,-0.3002118815920872,-0.13121975680586262,0.21474094529425114
341,-0.01631555755397085,-0.6164431132844053,-0.3505776793885782,-0.2440451822193933,0.9476395698384106,-0.29076512105362795,-0.6523145848244931,0.4825698421466559
342,-0.28375135564166265,-1.474506560731362,0.08116042046120353,-0.16062241848230985,0.9005969292008316,-0.021131422417247303,0.21086782038848217,-0.2552666260601223
343,-0.14010685427911773,0.9861276232014355,-0.45222134784003853,-0.1540566348614787,1.104055398910532,0.4142222507837827,-0.43489485140448947,0.32931281014494895
344,-0.46004155682268144,1.2667923753446089,-0.7525529943167435,0.2914410285698712,1.3465773563501706,-0.3074410936484079,-0.3173993181190602,-0.3297760365403175
345,0.2833311306593902,0.08629992790480401,0.5666906511915437,0.16794299531495638,1.4928555231941893,0.43246242667023826,0.29546737356026465,0.08264476536677023
346,0.3046243303597147,-1.6014647800119577,0.5503499538521748,0.11157225117546665,1.3888312045036773,-0.17984245108627017,-0.653879230457183,-0.0026377186381058015
347,0.3917488786775427,1.6063804497840413,0.7504350387640302,-0.19555569893657443,1.2298077341597562,0.02729322683500357,-0.6638909229982435,0.05714033142683628
348,0.992309581162719,0.36866328884339605,0.27999207610080723,-0.1751726463148563,1.0865251910588327,-0.18943294885034112,-0.5559925615311376,-0.05792545900296664
349,0.1368291984550989,0.3031584996571044,-0.2887497165050861,-0.23627218886832135,0.9806958161409557,0.039034119034960235,-0.7381862735464388,-0.40106761957821213
350,0.6305951250702018,1.8858416677211327,0.9354754804761867,0.15476011621825003,0.7244219350860346,-0.48266010411230487,0.6768373104957228,-0.07859124243663262
351,-0.1334077257825721,-0.4915823776262487,-0.6827854392819273,0.36416011619461697,0.7111024169002554,-0.02923083821305128,0.8833031572681092,-0.3039525382953069
352,0.9850655516824245,0.3760914628686387,0.19539797350259613,-0.36944059021027276,1.383220986526665,0.10049479668941164,-0.36862572206480193,-0.41198270028245965
353,0.8418650799276182,1.8814403783573228,-0.7716817725339329,0.4975653208354779,1.4509785488959017,0.3024140248442627,0.7485421407476189,0.014660704637697974
354,-0.776382085619411,0.04198140941835504,0.44960116119456406,0.11020082934003395,1.2564764935892674,0.09629589536087513,-0.2966793679723645,-0.42202363147555155
355,0.40736742821171723,-1.1125633210819674,-0.5791522163874039,0.4154901772007755,1.3367816238264485,-0.11361661762673791,0.5203825852775763,-0.22613583975912144
356,-0.16719533661168162,0.04303981018926839,0.3109985374403508,-0.026466708988217458,1.4308645811134406,0.3543706189567838,0.3698326323050518,0.4881382494026282
357,0.2910323134860062,-1.3915177857165513,-0.3033442405091511,0.07685720731398682,1.3372022984586476,-0.07270539501908724,-0.2517330858662772,0.4630979189887816
358,-0.11838248113994765,0.30533543922185746,0.6629232614960583,-0.44374400640003087,0.6141712134224563,0.35442855972482323,0.9825196031636207,0.3782492110621408
359,0.8034943266392911,-0.8765473259644887,0.6367557275049229,0.14702426659603596,1.4549816413483518,0.37880551899188264,-0.8713608899479381,0.4243852529629165
360,-0.5472513826742194,-0.5131223389059985,0.016627073549036364,0.1003746310111866,0.6800735848596883,-0.3504767358476931,-0.8351689170237795,0.3203524185187939
